holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Time
None,301.69,0,0,1,Rain,light rain,17-06-2018 01:00,866,01:00
None,301.37,0,0,1,Clear,sky is clear,17-06-2018 02:00,659,02:00
None,300.72,0,0,40,Rain,light rain,17-06-2018 03:00,413,03:00
None,299.49,0,0,40,Mist,mist,17-06-2018 04:00,393,04:00
None,299.49,0,0,40,Rain,light rain,17-06-2018 04:00,393,04:00
None,299.49,0,0,40,Thunderstorm,proximity thunderstorm,17-06-2018 04:00,393,04:00
None,298.22,0,0,40,Rain,light rain,17-06-2018 05:00,552,05:00
None,297.36,0,0,1,Rain,light rain,17-06-2018 06:00,885,06:00
None,297.36,0,0,1,Drizzle,light intensity drizzle,17-06-2018 06:00,885,06:00
None,296.82,0,0,90,Thunderstorm,proximity thunderstorm,17-06-2018 07:00,1185,07:00
None,297.35,0,0,1,Thunderstorm,proximity thunderstorm,17-06-2018 08:00,1724,08:00
None,297.35,0,0,1,Rain,light rain,17-06-2018 08:00,1724,08:00
None,298.48,0,0,40,Rain,light rain,17-06-2018 09:00,2723,09:00
None,300.29,0,0,1,Clear,sky is clear,17-06-2018 10:00,3488,10:00
None,301.51,0,0,40,Clouds,scattered clouds,17-06-2018 11:00,3790,11:00
None,302.75,0,0,75,Clouds,broken clouds,17-06-2018 12:00,4260,12:00
None,303.35,0,0,90,Clouds,overcast clouds,17-06-2018 13:00,4365,13:00
None,303.68,0,0,75,Clouds,broken clouds,17-06-2018 14:00,4192,14:00
None,303.94,0,0,75,Rain,light rain,17-06-2018 15:00,4234,15:00
None,304.72,0,0,75,Thunderstorm,proximity thunderstorm,17-06-2018 16:00,4404,16:00
None,304.72,0,0,75,Rain,proximity shower rain,17-06-2018 16:00,4404,16:00
None,304.36,0,0,40,Thunderstorm,proximity thunderstorm,17-06-2018 17:00,4175,17:00
None,304.36,0,0,40,Rain,proximity shower rain,17-06-2018 17:00,4175,17:00
None,301.96,0,0,75,Thunderstorm,proximity thunderstorm,17-06-2018 18:00,3843,18:00
None,301.96,0,0,75,Rain,heavy intensity rain,17-06-2018 18:00,3843,18:00
None,299.93,0,0,75,Rain,moderate rain,17-06-2018 19:00,3613,19:00
None,298.82,0,0,75,Thunderstorm,proximity thunderstorm,17-06-2018 20:00,3185,20:00
None,298.82,0,0,75,Rain,light rain,17-06-2018 20:00,3185,20:00
None,298.01,0,0,75,Thunderstorm,proximity thunderstorm,17-06-2018 21:00,2568,21:00
None,298.01,0,0,75,Rain,light rain,17-06-2018 21:00,2568,21:00
None,297.16,0,0,90,Rain,moderate rain,17-06-2018 22:00,2045,22:00
None,296.44,0,0,1,Rain,moderate rain,17-06-2018 23:00,1218,23:00
None,296.44,0,0,1,Drizzle,light intensity drizzle,17-06-2018 23:00,1218,23:00
None,295.58,0,0,90,Rain,heavy intensity rain,18-06-2018 00:00,627,00:00
None,295.58,0,0,90,Mist,mist,18-06-2018 00:00,627,00:00
None,295.65,0,0,40,Thunderstorm,proximity thunderstorm,18-06-2018 01:00,367,01:00
None,295.65,0,0,40,Rain,heavy intensity rain,18-06-2018 01:00,367,01:00
None,295.65,0,0,40,Drizzle,drizzle,18-06-2018 01:00,367,01:00
None,295.65,0,0,40,Mist,mist,18-06-2018 01:00,367,01:00
None,294.92,0,0,90,Thunderstorm,proximity thunderstorm,18-06-2018 02:00,272,02:00
None,294.92,0,0,90,Rain,heavy intensity rain,18-06-2018 02:00,272,02:00
None,294.92,0,0,90,Mist,mist,18-06-2018 02:00,272,02:00
None,294.84,0,0,90,Rain,moderate rain,18-06-2018 03:00,365,03:00
None,294.84,0,0,90,Mist,mist,18-06-2018 03:00,365,03:00
None,294.84,0,0,90,Thunderstorm,proximity thunderstorm,18-06-2018 03:00,365,03:00
None,294.69,0,0,90,Rain,light rain,18-06-2018 04:00,802,04:00
None,294.15,0,0,75,Rain,moderate rain,18-06-2018 05:00,2891,05:00
None,294.15,0,0,75,Drizzle,drizzle,18-06-2018 05:00,2891,05:00
None,293.82,0,0,90,Rain,moderate rain,18-06-2018 06:00,5541,06:00
None,293.82,0,0,90,Drizzle,light intensity drizzle,18-06-2018 06:00,5541,06:00
None,293.08,0,0,90,Rain,moderate rain,18-06-2018 07:00,6386,07:00
None,293.08,0,0,90,Drizzle,light intensity drizzle,18-06-2018 07:00,6386,07:00
None,292.65,0,0,90,Drizzle,heavy intensity drizzle,18-06-2018 08:00,5765,08:00
None,292.88,0,0,90,Rain,moderate rain,18-06-2018 09:00,4767,09:00
None,292.88,0,0,90,Mist,mist,18-06-2018 09:00,4767,09:00
None,292.88,0,0,90,Rain,moderate rain,18-06-2018 10:00,4161,10:00
None,292.88,0,0,90,Mist,mist,18-06-2018 10:00,4161,10:00
None,292.88,0,0,90,Drizzle,drizzle,18-06-2018 10:00,4161,10:00
None,293.75,0,0,90,Mist,mist,18-06-2018 11:00,4435,11:00
None,293.75,0,0,90,Rain,proximity shower rain,18-06-2018 11:00,4435,11:00
None,294.36,0,0,90,Rain,proximity shower rain,18-06-2018 12:00,4829,12:00
None,294.36,0,0,90,Mist,mist,18-06-2018 12:00,4829,12:00
None,294.58,0,0,75,Rain,light rain,18-06-2018 13:00,4743,13:00
None,294.58,0,0,75,Mist,mist,18-06-2018 13:00,4743,13:00
None,294.58,0,0,75,Drizzle,light intensity drizzle,18-06-2018 13:00,4743,13:00
None,295.57,0,0,90,Rain,light rain,18-06-2018 14:00,4935,14:00
None,295.57,0,0,90,Mist,mist,18-06-2018 14:00,4935,14:00
None,296.29,0,0,90,Clouds,overcast clouds,18-06-2018 15:00,5558,15:00
None,296.58,0,0,75,Clouds,broken clouds,18-06-2018 16:00,6757,16:00
None,297.41,0,0,75,Clouds,broken clouds,18-06-2018 17:00,6306,17:00
None,297.49,0,0,40,Clouds,scattered clouds,18-06-2018 18:00,4352,18:00
None,297.44,0,0,75,Rain,light rain,18-06-2018 19:00,3248,19:00
None,297.01,0,0,90,Clouds,overcast clouds,18-06-2018 20:00,2762,20:00
None,296.42,0,0,90,Clouds,overcast clouds,18-06-2018 21:00,2460,21:00
None,296.09,0,0,75,Clouds,broken clouds,18-06-2018 22:00,1710,22:00
None,295.42,0,0,90,Rain,moderate rain,18-06-2018 23:00,1012,23:00
None,295.02,0,0,90,Rain,moderate rain,19-06-2018 00:00,592,00:00
None,293.89,0,0,90,Rain,light rain,19-06-2018 01:00,373,01:00
None,293.35,0,0,40,Rain,light rain,19-06-2018 02:00,269,02:00
None,292.82,0,0,40,Rain,light rain,19-06-2018 03:00,369,03:00
None,292.92,0,0,90,Drizzle,light intensity drizzle,19-06-2018 04:00,893,04:00
None,292.92,0,0,90,Rain,moderate rain,19-06-2018 04:00,893,04:00
None,292.08,0,0,90,Rain,heavy intensity rain,19-06-2018 05:00,3038,05:00
None,292.08,0,0,90,Mist,mist,19-06-2018 05:00,3038,05:00
None,292.08,0,0,90,Drizzle,drizzle,19-06-2018 05:00,3038,05:00
None,291.42,0,0,90,Drizzle,drizzle,19-06-2018 06:00,5483,06:00
None,291.42,0,0,90,Rain,moderate rain,19-06-2018 06:00,5483,06:00
None,291.42,0,0,90,Mist,mist,19-06-2018 06:00,5483,06:00
None,290.95,0,0,90,Rain,proximity shower rain,19-06-2018 07:00,5506,07:00
None,290.95,0,0,90,Drizzle,drizzle,19-06-2018 07:00,5506,07:00
None,290.68,0,0,90,Rain,moderate rain,19-06-2018 08:00,4851,08:00
None,290.68,0,0,90,Mist,mist,19-06-2018 08:00,4851,08:00
None,290.75,0,0,90,Rain,proximity shower rain,19-06-2018 09:00,4792,09:00
None,290.75,0,0,90,Mist,mist,19-06-2018 09:00,4792,09:00
None,290.75,0,0,90,Drizzle,drizzle,19-06-2018 09:00,4792,09:00
None,290.87,0,0,90,Rain,light rain,19-06-2018 10:00,4244,10:00
None,290.87,0,0,90,Mist,mist,19-06-2018 10:00,4244,10:00
None,290.87,0,0,90,Drizzle,drizzle,19-06-2018 10:00,4244,10:00
None,290.75,0,0,90,Rain,light rain,19-06-2018 11:00,4346,11:00
None,290.75,0,0,90,Mist,mist,19-06-2018 11:00,4346,11:00
None,290.75,0,0,90,Haze,haze,19-06-2018 11:00,4346,11:00
None,290.75,0,0,90,Drizzle,heavy intensity drizzle,19-06-2018 11:00,4346,11:00
None,290.46,0,0,90,Rain,light rain,19-06-2018 12:00,4585,12:00
None,290.46,0,0,90,Mist,mist,19-06-2018 12:00,4585,12:00
None,290.46,0,0,90,Drizzle,drizzle,19-06-2018 12:00,4585,12:00
None,290.54,0,0,90,Rain,heavy intensity rain,19-06-2018 13:00,4728,13:00
None,290.54,0,0,90,Mist,mist,19-06-2018 13:00,4728,13:00
None,291,0,0,90,Rain,light rain,19-06-2018 14:00,5109,14:00
None,291,0,0,90,Mist,mist,19-06-2018 14:00,5109,14:00
None,291,0,0,90,Drizzle,light intensity drizzle,19-06-2018 14:00,5109,14:00
None,291.44,0,0,90,Haze,haze,19-06-2018 15:00,5852,15:00
None,291.44,0,0,90,Mist,mist,19-06-2018 15:00,5852,15:00
None,291.44,0,0,90,Drizzle,light intensity drizzle,19-06-2018 15:00,5852,15:00
None,291.44,0,0,90,Rain,moderate rain,19-06-2018 15:00,5852,15:00
None,292.22,0,0,90,Rain,light rain,19-06-2018 16:00,6821,16:00
None,292.22,0,0,90,Mist,mist,19-06-2018 16:00,6821,16:00
None,293.08,0,0,90,Drizzle,drizzle,19-06-2018 17:00,6085,17:00
None,292.86,0,0,90,Rain,moderate rain,19-06-2018 18:00,4546,18:00
None,292.86,0,0,90,Mist,mist,19-06-2018 18:00,4546,18:00
None,292.86,0,0,90,Drizzle,drizzle,19-06-2018 18:00,4546,18:00
None,292.79,0,0,75,Rain,light rain,19-06-2018 19:00,3263,19:00
None,292.79,0,0,75,Mist,mist,19-06-2018 19:00,3263,19:00
None,292.79,0,0,75,Drizzle,drizzle,19-06-2018 19:00,3263,19:00
None,292.58,0,0,90,Drizzle,drizzle,19-06-2018 20:00,2804,20:00
None,292.58,0,0,90,Rain,moderate rain,19-06-2018 20:00,2804,20:00
None,292.22,0,0,90,Rain,light rain,19-06-2018 21:00,2454,21:00
None,292.22,0,0,90,Drizzle,light intensity drizzle,19-06-2018 21:00,2454,21:00
None,291.86,0,0,90,Drizzle,light intensity drizzle,19-06-2018 22:00,1796,22:00
None,291.86,0,0,90,Rain,light rain,19-06-2018 22:00,1796,22:00
None,291.65,0,0,90,Drizzle,light intensity drizzle,19-06-2018 23:00,1190,23:00
None,291.65,0,0,90,Rain,moderate rain,19-06-2018 23:00,1190,23:00
None,291.48,0,0,90,Drizzle,drizzle,20-06-2018 00:00,663,00:00
None,291.48,0,0,90,Drizzle,light intensity drizzle,20-06-2018 01:00,406,01:00
None,291.48,0,0,90,Rain,light rain,20-06-2018 01:00,406,01:00
None,291.44,0,0,90,Rain,light rain,20-06-2018 02:00,301,02:00
None,291.36,0,0,75,Rain,light rain,20-06-2018 03:00,385,03:00
None,291.15,0,0,90,Mist,mist,20-06-2018 04:00,935,04:00
None,291.15,0,0,40,Drizzle,drizzle,20-06-2018 05:00,3134,05:00
None,291.08,0,0,90,Rain,light rain,20-06-2018 06:00,5769,06:00
None,291.08,0,0,75,Mist,mist,20-06-2018 07:00,6295,07:00
None,291.08,0,0,75,Rain,light rain,20-06-2018 07:00,6295,07:00
None,291.82,0,0,75,Mist,mist,20-06-2018 08:00,5540,08:00
None,292.58,0,0,90,Clouds,overcast clouds,20-06-2018 09:00,4890,09:00
None,294.15,0,0,90,Clouds,overcast clouds,20-06-2018 10:00,4544,10:00
None,295.44,0,0,75,Clouds,broken clouds,20-06-2018 11:00,4675,11:00
None,296.58,0,0,75,Clouds,broken clouds,20-06-2018 12:00,4824,12:00
None,297,0,0,40,Clouds,scattered clouds,20-06-2018 13:00,4941,13:00
None,297.79,0,0,75,Haze,haze,20-06-2018 14:00,5161,14:00
None,298.58,0,0,75,Clouds,broken clouds,20-06-2018 15:00,5864,15:00
None,298.65,0,0,90,Clouds,overcast clouds,20-06-2018 16:00,6811,16:00
None,298.89,0,0,90,Clouds,overcast clouds,20-06-2018 17:00,6439,17:00
None,298.69,0,0,90,Clouds,overcast clouds,20-06-2018 18:00,4622,18:00
None,298.15,0,0,90,Clouds,overcast clouds,20-06-2018 19:00,3418,19:00
None,297.49,0,0,90,Clouds,overcast clouds,20-06-2018 20:00,3024,20:00
None,296.8,0,0,75,Clouds,broken clouds,20-06-2018 21:00,2758,21:00
None,295.82,0,0,75,Clouds,broken clouds,20-06-2018 22:00,1956,22:00
None,295.22,0,0,1,Clear,sky is clear,20-06-2018 23:00,1209,23:00
None,294.35,0,0,1,Clear,sky is clear,21-06-2018 00:00,634,00:00
None,294.09,0,0,1,Rain,heavy intensity rain,21-06-2018 01:00,462,01:00
None,293.36,0,0,1,Rain,moderate rain,21-06-2018 02:00,348,02:00
None,292.95,0,0,1,Rain,moderate rain,21-06-2018 03:00,426,03:00
None,292.49,0,0,1,Rain,moderate rain,21-06-2018 04:00,938,04:00
None,291.75,0,0,1,Rain,moderate rain,21-06-2018 05:00,3112,05:00
None,290.88,0,0,1,Rain,moderate rain,21-06-2018 06:00,5778,06:00
None,290.95,0,0,1,Rain,light rain,21-06-2018 07:00,6557,07:00
None,290.95,0,0,1,Drizzle,light intensity drizzle,21-06-2018 07:00,6557,07:00
None,291.35,0,0,75,Clouds,broken clouds,21-06-2018 08:00,5490,08:00
None,292.08,0,0,75,Rain,light rain,21-06-2018 09:00,4982,09:00
None,293.02,0,0,1,Clear,sky is clear,21-06-2018 10:00,4951,10:00
None,294.44,0,0,75,Clouds,broken clouds,21-06-2018 11:00,5167,11:00
None,295.3,0,0,1,Clear,sky is clear,21-06-2018 12:00,5083,12:00
None,296.29,0,0,75,Clouds,broken clouds,21-06-2018 13:00,4942,13:00
None,296.51,0,0,1,Clear,sky is clear,21-06-2018 14:00,5025,14:00
None,297.22,0,0,40,Clouds,scattered clouds,21-06-2018 15:00,5768,15:00
None,297.51,0,0,40,Clouds,scattered clouds,21-06-2018 16:00,6511,16:00
None,298.08,0,0,90,Clouds,overcast clouds,21-06-2018 17:00,5997,17:00
None,297.58,0,0,75,Clouds,broken clouds,21-06-2018 18:00,4592,18:00
None,297.51,0,0,75,Haze,haze,21-06-2018 19:00,3823,19:00
None,297.23,0,0,1,Clear,sky is clear,21-06-2018 20:00,3385,20:00
None,295.8,0,0,75,Clouds,broken clouds,21-06-2018 21:00,3446,21:00
None,294.08,0,0,75,Clouds,broken clouds,21-06-2018 22:00,2583,22:00
None,293.15,0,0,1,Clear,sky is clear,21-06-2018 23:00,1455,23:00
None,292.44,0,0,1,Clear,sky is clear,22-06-2018 00:00,805,00:00
None,291.65,0,0,1,Clear,sky is clear,22-06-2018 01:00,471,01:00
None,291.02,0,0,1,Clear,sky is clear,22-06-2018 02:00,364,02:00
None,290.3,0,0,1,Clear,sky is clear,22-06-2018 03:00,384,03:00
None,289.82,0,0,1,Clear,sky is clear,22-06-2018 04:00,876,04:00
None,289.22,0,0,1,Clear,sky is clear,22-06-2018 05:00,3056,05:00
None,288.95,0,0,1,Clear,sky is clear,22-06-2018 06:00,5460,06:00
None,289.22,0,0,1,Clear,sky is clear,22-06-2018 07:00,6222,07:00
None,289.95,0,0,1,Clear,sky is clear,22-06-2018 08:00,5604,08:00
None,291.57,0,0,1,Clear,sky is clear,22-06-2018 09:00,5053,09:00
None,293.55,0,0,75,Clouds,broken clouds,22-06-2018 10:00,4765,10:00
None,294.77,0,0,1,Clear,sky is clear,22-06-2018 11:00,5128,11:00
None,296.09,0,0,1,Clear,sky is clear,22-06-2018 12:00,5225,12:00
None,297.15,0,0,1,Haze,haze,22-06-2018 13:00,5104,13:00
None,298.15,0,0,1,Clear,sky is clear,22-06-2018 14:00,5351,14:00
None,299.15,0,0,1,Clear,sky is clear,22-06-2018 15:00,5843,15:00
None,299.62,0,0,1,Clear,sky is clear,22-06-2018 16:00,6010,16:00
None,299.48,0,0,75,Clouds,broken clouds,22-06-2018 17:00,5120,17:00
None,299.72,0,0,75,Clouds,broken clouds,22-06-2018 18:00,4676,18:00
None,299.58,0,0,75,Clouds,broken clouds,22-06-2018 19:00,3976,19:00
None,298.75,0,0,75,Clouds,broken clouds,22-06-2018 20:00,3535,20:00
None,296.51,0,0,75,Clouds,broken clouds,22-06-2018 21:00,3473,21:00
None,294.82,0,0,1,Clear,sky is clear,22-06-2018 22:00,3529,22:00
None,292.65,0,0,1,Clear,sky is clear,22-06-2018 23:00,3654,23:00
None,291.87,0,0,1,Clear,sky is clear,23-06-2018 00:00,1540,00:00
None,290.58,0,0,1,Mist,mist,23-06-2018 01:00,872,01:00
None,290.01,0,0,1,Mist,mist,23-06-2018 02:00,629,02:00
None,289.22,0,0,1,Mist,mist,23-06-2018 03:00,407,03:00
None,288.73,0,0,1,Mist,mist,23-06-2018 04:00,513,04:00
None,288.36,0,0,1,Mist,mist,23-06-2018 05:00,966,05:00
None,288.36,0,0,1,Haze,haze,23-06-2018 05:00,966,05:00
None,288.36,0,0,1,Fog,fog,23-06-2018 05:00,966,05:00
None,287.87,0,0,90,Mist,mist,23-06-2018 06:00,1495,06:00
None,287.87,0,0,90,Fog,fog,23-06-2018 06:00,1495,06:00
None,287.87,0,0,90,Haze,haze,23-06-2018 06:00,1495,06:00
None,288.86,0,0,1,Mist,mist,23-06-2018 07:00,2474,07:00
None,288.86,0,0,1,Fog,fog,23-06-2018 07:00,2474,07:00
None,291.28,0,0,1,Mist,mist,23-06-2018 08:00,3353,08:00
None,293.72,0,0,1,Clear,sky is clear,23-06-2018 09:00,4065,09:00
None,296.08,0,0,1,Haze,haze,23-06-2018 10:00,4318,10:00
None,297.79,0,0,1,Clear,sky is clear,23-06-2018 11:00,4621,11:00
None,298.48,0,0,40,Clouds,scattered clouds,23-06-2018 12:00,5018,12:00
None,299.08,0,0,1,Clear,sky is clear,23-06-2018 13:00,4560,13:00
None,299.29,0,0,1,Clear,sky is clear,23-06-2018 14:00,4620,14:00
None,299.68,0,0,1,Clear,sky is clear,23-06-2018 15:00,4417,15:00
None,300.15,0,0,1,Clear,sky is clear,23-06-2018 16:00,4372,16:00
None,300.44,0,0,40,Clouds,scattered clouds,23-06-2018 17:00,4510,17:00
None,300.15,0,0,75,Clouds,broken clouds,23-06-2018 18:00,3945,18:00
None,299.35,0,0,75,Clouds,broken clouds,23-06-2018 19:00,3660,19:00
None,298.55,0,0,90,Clouds,overcast clouds,23-06-2018 20:00,3362,20:00
None,297.35,0,0,75,Clouds,broken clouds,23-06-2018 21:00,3504,21:00
None,295.42,0,0,1,Clear,sky is clear,23-06-2018 22:00,3572,22:00
None,294.3,0,0,40,Clouds,scattered clouds,23-06-2018 23:00,2484,23:00
None,293.15,0,0,40,Clouds,scattered clouds,24-06-2018 00:00,1515,00:00
None,292.15,0,0,1,Clear,sky is clear,24-06-2018 01:00,1016,01:00
None,291.65,0,0,1,Clear,sky is clear,24-06-2018 02:00,684,02:00
None,291.42,0,0,1,Mist,mist,24-06-2018 03:00,409,03:00
None,291.08,0,0,1,Mist,mist,24-06-2018 04:00,373,04:00
None,290.55,0,0,1,Mist,mist,24-06-2018 05:00,614,05:00
None,290.22,0,0,1,Mist,mist,24-06-2018 06:00,1091,06:00
None,290.62,0,0,1,Mist,mist,24-06-2018 07:00,1499,07:00
None,290.62,0,0,1,Haze,haze,24-06-2018 07:00,1499,07:00
None,290.62,0,0,1,Fog,fog,24-06-2018 07:00,1499,07:00
None,292.79,0,0,1,Haze,haze,24-06-2018 08:00,2362,08:00
None,294.51,0,0,40,Drizzle,drizzle,24-06-2018 09:00,3560,09:00
None,295.36,0,0,1,Rain,light rain,24-06-2018 10:00,4187,10:00
None,296.08,0,0,75,Rain,moderate rain,24-06-2018 11:00,4186,11:00
None,296.81,0,0,75,Rain,moderate rain,24-06-2018 12:00,4302,12:00
None,296.81,0,0,75,Drizzle,light intensity drizzle,24-06-2018 12:00,4302,12:00
None,297.35,0,0,75,Rain,light rain,24-06-2018 13:00,4235,13:00
None,297.35,0,0,75,Drizzle,drizzle,24-06-2018 13:00,4235,13:00
None,297.65,0,0,75,Rain,light rain,24-06-2018 14:00,4317,14:00
None,297.82,0,0,1,Rain,light rain,24-06-2018 15:00,4313,15:00
None,298.94,0,0,1,Clear,sky is clear,24-06-2018 16:00,4256,16:00
None,299.36,0,0,75,Rain,light rain,24-06-2018 17:00,4118,17:00
None,299.51,0,0,75,Clouds,broken clouds,24-06-2018 18:00,4022,18:00
None,298.82,0,0,75,Clouds,broken clouds,24-06-2018 19:00,3438,19:00
None,298.02,0,0,90,Clouds,overcast clouds,24-06-2018 20:00,3187,20:00
None,296.76,0,0,90,Clouds,overcast clouds,24-06-2018 21:00,2556,21:00
None,295.55,0,0,75,Clouds,broken clouds,24-06-2018 22:00,1962,22:00
None,294.82,0,0,40,Rain,light rain,24-06-2018 23:00,1209,23:00
None,294.02,0,0,40,Clouds,scattered clouds,25-06-2018 00:00,652,00:00
None,293.29,0,0,1,Clear,sky is clear,25-06-2018 01:00,422,01:00
None,292.49,0,0,1,Clear,sky is clear,25-06-2018 02:00,331,02:00
None,291.69,0,0,1,Clear,sky is clear,25-06-2018 03:00,406,03:00
None,291.42,0,0,1,Clear,sky is clear,25-06-2018 04:00,902,04:00
None,291.15,0,0,1,Clear,sky is clear,25-06-2018 05:00,2982,05:00
None,291.44,0,0,40,Rain,light rain,25-06-2018 06:00,5588,06:00
None,292.14,0,0,1,Rain,heavy intensity rain,25-06-2018 07:00,6146,07:00
None,293.22,0,0,1,Rain,moderate rain,25-06-2018 08:00,5383,08:00
None,293.22,0,0,1,Thunderstorm,proximity thunderstorm,25-06-2018 08:00,5383,08:00
None,294.07,0,0,90,Rain,heavy intensity rain,25-06-2018 09:00,4654,09:00
None,294.07,0,0,90,Thunderstorm,thunderstorm with rain,25-06-2018 09:00,4654,09:00
None,295.37,0,0,75,Rain,light rain,25-06-2018 10:00,4310,10:00
None,296.29,0,0,1,Rain,light rain,25-06-2018 11:00,4530,11:00
None,297.21,0,0,75,Clouds,broken clouds,25-06-2018 12:00,4748,12:00
None,299,0,0,75,Clouds,broken clouds,25-06-2018 13:00,4673,13:00
None,299.55,0,0,75,Clouds,broken clouds,25-06-2018 14:00,4877,14:00
None,300.22,0,0,1,Clear,sky is clear,25-06-2018 15:00,5605,15:00
None,300.22,0,0,75,Clouds,broken clouds,25-06-2018 16:00,6232,16:00
None,299.82,0,0,75,Clouds,broken clouds,25-06-2018 17:00,5772,17:00
None,300.01,0,0,75,Clouds,broken clouds,25-06-2018 18:00,4086,18:00
None,299.15,0,0,75,Clouds,broken clouds,25-06-2018 19:00,3288,19:00
None,298.22,0,0,75,Clouds,broken clouds,25-06-2018 20:00,2944,20:00
None,297.29,0,0,75,Haze,haze,25-06-2018 21:00,2559,21:00
None,296.37,0,0,1,Clear,sky is clear,25-06-2018 22:00,1974,22:00
None,296.01,0,0,1,Drizzle,light intensity drizzle,25-06-2018 23:00,1136,23:00
None,296.01,0,0,1,Rain,light rain,25-06-2018 23:00,1136,23:00
None,295.22,0,0,1,Rain,light rain,26-06-2018 00:00,624,00:00
None,295.22,0,0,1,Drizzle,light intensity drizzle,26-06-2018 00:00,624,00:00
None,295.02,0,0,40,Rain,heavy intensity rain,26-06-2018 01:00,417,01:00
None,294.02,0,0,90,Thunderstorm,proximity thunderstorm,26-06-2018 02:00,297,02:00
None,294.02,0,0,90,Rain,heavy intensity rain,26-06-2018 02:00,297,02:00
None,294.02,0,0,90,Mist,mist,26-06-2018 02:00,297,02:00
None,292.35,0,0,90,Thunderstorm,proximity thunderstorm,26-06-2018 03:00,353,03:00
None,292.35,0,0,90,Mist,mist,26-06-2018 03:00,353,03:00
None,292.35,0,0,90,Rain,moderate rain,26-06-2018 03:00,353,03:00
None,292.35,0,0,90,Drizzle,light intensity drizzle,26-06-2018 03:00,353,03:00
None,291.55,0,0,90,Rain,heavy intensity rain,26-06-2018 04:00,887,04:00
None,291.55,0,0,90,Mist,mist,26-06-2018 04:00,887,04:00
None,291.55,0,0,90,Thunderstorm,thunderstorm with heavy rain,26-06-2018 04:00,887,04:00
None,291.08,0,0,90,Rain,heavy intensity rain,26-06-2018 05:00,2973,05:00
None,291.08,0,0,90,Mist,mist,26-06-2018 05:00,2973,05:00
None,290.95,0,0,90,Rain,heavy intensity rain,26-06-2018 06:00,5381,06:00
None,290.95,0,0,90,Mist,mist,26-06-2018 06:00,5381,06:00
None,290.79,0,0,90,Rain,moderate rain,26-06-2018 07:00,6350,07:00
None,290.79,0,0,90,Mist,mist,26-06-2018 07:00,6350,07:00
None,290.94,0,0,90,Rain,light rain,26-06-2018 08:00,5756,08:00
None,291.15,0,0,90,Rain,light rain,26-06-2018 09:00,4872,09:00
None,292.07,0,0,90,Rain,moderate rain,26-06-2018 10:00,4452,10:00
None,292.58,0,0,90,Rain,moderate rain,26-06-2018 11:00,4713,11:00
None,293.58,0,0,90,Clouds,overcast clouds,26-06-2018 12:00,5083,12:00
None,293.55,0,0,75,Rain,moderate rain,26-06-2018 13:00,4849,13:00
None,293.88,0,0,90,Drizzle,light intensity drizzle,26-06-2018 14:00,4905,14:00
None,293.88,0,0,90,Rain,light rain,26-06-2018 14:00,4905,14:00
None,293.79,0,0,90,Rain,moderate rain,26-06-2018 15:00,5875,15:00
None,294.35,0,0,90,Rain,light rain,26-06-2018 16:00,6765,16:00
None,294.35,0,0,90,Drizzle,light intensity drizzle,26-06-2018 16:00,6765,16:00
None,294.3,0,0,75,Mist,mist,26-06-2018 17:00,6054,17:00
None,294.5,0,0,90,Mist,mist,26-06-2018 18:00,4473,18:00
None,294.53,0,0,90,Rain,moderate rain,26-06-2018 19:00,3316,19:00
None,294.08,0,0,75,Mist,mist,26-06-2018 20:00,2910,20:00
None,294.08,0,0,75,Drizzle,drizzle,26-06-2018 20:00,2910,20:00
None,293.75,0,0,90,Clouds,overcast clouds,26-06-2018 21:00,2674,21:00
None,293.48,0,0,40,Drizzle,light intensity drizzle,26-06-2018 22:00,2083,22:00
None,293.43,0,0,40,Mist,mist,26-06-2018 23:00,1161,23:00
None,293.01,0,0,40,Mist,mist,27-06-2018 00:00,678,00:00
None,292.55,0,0,90,Mist,mist,27-06-2018 01:00,411,01:00
None,292.58,0,0,90,Clouds,overcast clouds,27-06-2018 02:00,313,02:00
None,292.15,0,0,90,Mist,mist,27-06-2018 03:00,414,03:00
None,292.15,0,0,90,Mist,mist,27-06-2018 04:00,898,04:00
None,291.99,0,0,75,Mist,mist,27-06-2018 05:00,3151,05:00
None,291.79,0,0,90,Mist,mist,27-06-2018 06:00,5883,06:00
None,292.01,0,0,90,Mist,mist,27-06-2018 07:00,6414,07:00
None,292.58,0,0,90,Mist,mist,27-06-2018 08:00,5717,08:00
None,292.86,0,0,90,Mist,mist,27-06-2018 09:00,5134,09:00
None,293.48,0,0,75,Mist,mist,27-06-2018 10:00,4614,10:00
None,294.48,0,0,75,Clouds,broken clouds,27-06-2018 11:00,4964,11:00
None,295.36,0,0,75,Clouds,broken clouds,27-06-2018 12:00,5102,12:00
None,296.35,0,0,75,Clouds,broken clouds,27-06-2018 13:00,4901,13:00
None,296.93,0,0,90,Clouds,overcast clouds,27-06-2018 14:00,5036,14:00
None,297.81,0,0,75,Clouds,broken clouds,27-06-2018 15:00,5867,15:00
None,298.62,0,0,75,Clouds,broken clouds,27-06-2018 16:00,6666,16:00
None,299.08,0,0,75,Clouds,broken clouds,27-06-2018 17:00,6095,17:00
None,299.15,0,0,75,Clouds,broken clouds,27-06-2018 18:00,4563,18:00
None,299.29,0,0,1,Clear,sky is clear,27-06-2018 19:00,3497,19:00
